fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora 
2021-05-31,San Juan,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Santa Fe,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,32,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,48,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Formosa,Mujer,32,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,22,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Mujer
2021-05-31,Córdoba,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Santiago del Estero,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Santa Fe,Mujer,49,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Santa Cruz,Mujer,24,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,17,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Ciudad Autónoma de Buenos Aires,Mujer,45,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Chaco,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Jujuy,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Otro,50,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Otro
2021-05-31,Buenos Aires,Mujer,48,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-05-31,Buenos Aires,Mujer,56,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,36,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,19,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-05-31,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,No,No,No,No,No,,
2021-05-31,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-05-31,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,43,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,46,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-05-31,Buenos Aires,Mujer,74,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
2021-05-31,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,57,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,39,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2021-05-31,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,58,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,41,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-05-31,Buenos Aires,Mujer,19,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,51,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,27,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-06-01,Buenos Aires,Mujer,21,,No,Si,Si,No,Si,No,No,No,No,No,No,Si,,
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,30,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,,
2021-06-01,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,31,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,20,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,29,Peruana,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,55,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,24,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,23,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,,Otra,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,Si,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,44,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,35,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon
2021-06-01,Buenos Aires,Mujer,42,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,25,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,56,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2021-06-01,Buenos Aires,Mujer,45,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2021-06-01,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Jujuy,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Mendoza,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2021-06-01,Mendoza,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2021-06-01,Mendoza,Mujer,33,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-06-01,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2021-06-01,Salta,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Ciudad Autónoma de Buenos Aires,Mujer,40,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Tucumán,Mujer,41,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Jujuy,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,24,,Si,No,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-06-01,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Córdoba,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Santiago del Estero,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Mendoza,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Córdoba,Mujer,21,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,45,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,La Pampa,Mujer,64,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,,Argentina,Si,Si,Si,Si,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2021-06-01,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,52,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-06-01,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,31,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,21,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,25,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,20,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-01,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,55,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-06-01,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-01,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,44,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,70,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,57,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Mujer
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,42,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,24,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer Trans,24,,No,Si,No,No,Si,Si,No,No,No,No,No,No,,
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,,Uruguaya,Si,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,60,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,28,Uruguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Ciudad Autónoma de Buenos Aires,Mujer,40,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-06-02,,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-06-02,Buenos Aires,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Tucumán,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Tucumán,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,San Luis,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Tucumán,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,62,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Tucumán,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-06-02,Santa Fe,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Córdoba,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Santa Fe,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,23,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Entre Ríos,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Santa Fe,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,40,Peruana,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-06-02,Chubut,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,64,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2021-06-02,Buenos Aires,Mujer,34,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,52,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-02,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,47,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,35,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Mujer
2021-06-02,Buenos Aires,Mujer,17,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-06-02,Buenos Aires,Mujer,46,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,19,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,46,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,62,Argentina,Si,Si,No,Si,Si,No,No,No,No,No,No,No,Otro,Varon
2021-06-02,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,67,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-02,Buenos Aires,Mujer,83,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,51,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Buenos Aires,Mujer,27,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Chaco,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Buenos Aires,Mujer,37,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,46,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,42,,No,Si,No,No,Si,Si,No,No,No,No,No,No,,
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,18,Venezolana,Si,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,48,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,,
2021-06-03,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,27,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Ciudad Autónoma de Buenos Aires,Mujer,26,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Santa Fe,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Jujuy,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-06-03,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Buenos Aires,Mujer,49,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Córdoba,Mujer,54,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Córdoba,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-06-03,Buenos Aires,Mujer,28,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-06-03,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
