Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora, 
2022-10-14,Ciudad Autónoma de Buenos Aires,Mujer,26,,No,Si,No,No,No,Si,No,No,No,No,No,Si,Ex pareja,Varon,
2022-10-14,Ciudad Autónoma de Buenos Aires,Mujer,32,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Ciudad Autónoma de Buenos Aires,Mujer,42,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Ciudad Autónoma de Buenos Aires,,40,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Ciudad Autónoma de Buenos Aires,Mujer,36,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Ciudad Autónoma de Buenos Aires,,21,Argentina,No,No,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-14,Buenos Aires,Otro,,,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,,
2022-10-14,Mendoza,Mujer,50,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Cordoba,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,San Luis,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Santa Fe,Mujer,34,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-10-14,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-10-14,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Mendoza,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-10-14,San Juan,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,42,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Santa Fe,Mujer,36,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-14,Buenos Aires,Mujer,46,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Santa Fe,Mujer,21,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-10-14,Buenos Aires,Mujer,53,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,,
2022-10-14,Tucumán,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,33,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Santa Cruz,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Mendoza,Mujer,34,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Catamarca,Mujer,34,,Si,Si,No,No,No,No,No,No,No,No,No,No,,Varon,
2022-10-14,Santa Fe,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Cordoba,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Mendoza,Mujer,,,No,Si,No,Si,No,No,No,Si,No,No,No,No,Otro,,
2022-10-14,Buenos Aires,Mujer,49,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Cordoba,Mujer,62,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Mendoza,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,31,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Cordoba,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-14,Buenos Aires,Mujer,51,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-14,Buenos Aires,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,,
2022-10-14,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Chaco,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Tucumán,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,52,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,48,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-14,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Ciudad Autónoma de Buenos Aires,Mujer,59,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,,,24,,No,Si,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-15,Ciudad Autónoma de Buenos Aires,Mujer,35,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-15,Ciudad Autónoma de Buenos Aires,Mujer,48,,No,Si,No,No,Si,Si,No,Si,No,No,No,No,Otro,,
2022-10-15,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Mujer,
2022-10-15,Ciudad Autónoma de Buenos Aires,,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,,
2022-10-15,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,,
2022-10-15,Salta,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Cordoba,Mujer,28,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-15,Catamarca,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,San Juan,Mujer,79,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,San Luis,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Corrientes,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,San Luis,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-10-15,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Santa Fe,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Santa Fe,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-15,Mendoza,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-10-15,Santa Fe,Mujer,63,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Tucumán,Mujer,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,31,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,San Luis,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,26,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Jujuy,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Santa Fe,Varon,49,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-15,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-15,Buenos Aires,Mujer,30,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Cordoba,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Cordoba,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,26,Peruana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,San Juan,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,San Luis,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Chaco,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,41,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,15,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Otro,36,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,34,Armenia,No,Si,No,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-10-15,Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,29,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,79,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,42,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,18,,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-10-15,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,35,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-15,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-15,Buenos Aires,Mujer,45,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,,47,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-16,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,45,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,34,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,35,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,,,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-10-16,Cordoba,Mujer,27,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-10-16,Santa Fe,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Santa Fe,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Chaco,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,,
2022-10-16,Tucumán,Mujer,48,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-16,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,La Rioja,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,San Juan,Mujer,47,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Jujuy,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-16,Misiones,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Jujuy,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Santa Fe,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,19,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-16,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,71,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-16,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,San Luis,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-10-16,Mendoza,Mujer,33,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Chubut,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,52,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Santa Fe,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Mendoza,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Cordoba,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,34,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Jujuy,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-10-16,Santa Fe,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Santa Fe,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-10-16,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,San Juan,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,19,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-10-16,Buenos Aires,Mujer,36,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-16,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-10-16,Buenos Aires,Mujer,54,Argentina,No,No,No,No,Si,No,No,No,No,No,No,No,Otro,,
2022-10-16,Buenos Aires,Mujer,30,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-16,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-16,Buenos Aires,Mujer,18,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,37,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,35,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,68,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,37,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,15,,No,Si,No,Si,No,Si,No,No,No,No,No,Si,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,45,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,,19,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,Mujer,53,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-10-17,Ciudad Autónoma de Buenos Aires,,,,Si,No,No,No,No,Si,No,No,No,No,No,No,,,
